time_s,stage,Ip_MA,loop_voltage_V,flux_consumed_Wb,q95,internal_inductance,vertical_stability_margin,line_average_density_1e19_m3,major_radius_m,minor_radius_m,elongation,triangularity,vertical_position_m,I_CS1_kA,I_CS2_kA,I_CS3_kA,I_PF1_kA,I_PF2_kA,I_PF3_kA,I_PF4_kA,I_Div1_kA,I_Div2_kA,I_VS_bias_kA,note
1.84,rampup,5.838666666666667,7.047396900392529,27.675101160103544,3.5480593393090794,0.8196118678618158,0.29588356035854474,2.659971543660045,1.85,0.49342694535200254,1.5411643964145525,0.24558219820727623,0.0,17.274746965196893,15.532995953595858,14.274746965196893,5.569075387450933,5.8786130811764,3.699055558519491,1.4721209024670123,0.0,0.0,0.0,rampup_current_and_shape_evolution
1.86,rampup,5.888,6.88257839631687,27.81440091307064,3.5382487140664804,0.817649742813296,0.2952949228439888,2.6977424508440504,1.85,0.4955852829053743,1.5470507715601118,0.2485253857800559,0.0,17.270567972607882,15.527423963477174,14.27056797260788,5.589677700460391,5.9095165506905865,3.715010300892306,1.4944741717942631,0.0,0.0,0.0,rampup_current_and_shape_evolution
1.88,rampup,5.937333333333333,6.718796350802153,27.950414660541828,3.5284997827858424,0.8156999565571684,0.29470998696715056,2.7352758362745067,1.85,0.4977300477871146,1.5529001303284944,0.2514500651642473,0.0,17.266487560183744,15.521983413578328,14.266487560183744,5.61015045614973,5.940225684224595,3.7309372809822383,1.5168138684498829,0.0,0.0,0.0,rampup_current_and_shape_evolution
1.9,rampup,5.986666666666666,6.556115542508426,28.083163779474933,3.5188164013397873,0.8137632802679574,0.29412898408038723,2.772556854841819,1.85,0.49986039170524676,1.5587101591961277,0.2543550795980638,0.0,17.262505086615754,15.516673448821003,14.262505086615752,5.6304855571864465,5.97072833577967,3.7468347636466084,1.539139144141894,0.0,0.0,0.0,rampup_current_and_shape_evolution
1.92,rampup,6.036,6.394600750095755,28.212670942400976,3.5092024256009378,0.8118404851201876,0.29355214553605624,2.8095706614363896,1.85,0.5019754663677937,1.5644785446394374,0.25723927231971866,0.0,17.25861987172797,15.51149316230396,14.258619871727971,5.650674906238031,6.001012359357046,3.762701013742736,1.56144915057832,0.0,0.0,0.0,rampup_current_and_shape_evolution
1.94,rampup,6.085333333333333,6.234316752224194,28.338960117424175,3.4996617114419166,0.8099323422883833,0.29297970268651496,2.846302410948622,1.85,0.5040744234827783,1.5702029731348501,0.2601014865674251,0.0,17.254831196477276,15.506441595303032,14.254831196477275,5.670710405971976,6.031065608957963,3.778534296127941,1.5837430394671839,0.0,0.0,0.0,rampup_current_and_shape_evolution
1.96,rampup,6.134666666666666,6.075328327553807,28.462056568221957,3.490198114735346,0.8080396229470691,0.29241188688412073,2.882737258268919,1.85,0.5061564147582239,1.5758811311587926,0.26294056557939627,0.0,17.25113830295334,15.501517737271122,14.251138302953342,5.690583959055774,6.060875938583661,3.7943328756595425,1.6060199625165086,0.0,0.0,0.0,rampup_current_and_shape_evolution
1.98,rampup,6.183999999999999,5.917700254744654,28.581986854044942,3.4808154913538485,0.8061630982707696,0.29184892948123087,2.9188603582876835,1.85,0.5082205919021533,1.5815107051876909,0.2657553525938455,0.0,17.247540394378653,15.496720525838203,14.247540394378651,5.710287468156918,6.090431202235377,3.810095017194862,1.628279071434317,0.0,0.0,0.0,rampup_current_and_shape_evolution
2.0,rampup,6.2333333333333325,5.7614973124567825,28.698778829716957,3.4715176971700465,0.8043035394340093,0.29129106183020276,2.9546568658953207,1.85,0.5102661066225898,1.587089381697972,0.268544690848986,0.0,17.24403663510849,15.492048846811322,14.244036635108491,5.729812835942902,6.119719253914353,3.8258189855912175,1.6505195179286325,0.0,0.0,0.0,rampup_current_and_shape_evolution
2.02,rampup,6.282666666666667,5.60678427935026,28.81246164563503,3.462308588056563,0.8024617176113126,0.2907385152833938,2.990111935982232,1.85,0.5122921106275561,1.5926148471660622,0.27130742358303106,0.0,17.24062615063095,15.4875015341746,14.240626150630948,5.749151965081217,6.1487279476218255,3.8415030457059305,1.6727404537074781,0.0,0.0,0.0,rampup_current_and_shape_evolution
2.04,rampup,6.332,5.453625934085142,28.92306574776938,3.4531920198860204,0.8006384039772041,0.2901915211931612,3.0252107234388217,1.85,0.5142977556250755,1.5980847880683877,0.2740423940341939,0.0,17.237308027566918,15.483077370089225,14.237308027566918,5.768296758239357,6.177445137359035,3.8571454623963204,1.694941030478877,0.0,0.0,0.0,rampup_current_and_shape_evolution
2.06,rampup,6.381333333333333,5.302087055321488,29.030622877663447,3.4441718485310413,0.7988343697062081,0.28965031091186244,3.059938383155492,1.85,0.5162821933231709,1.6034968908813754,0.27674844544068766,0.0,17.234081313670096,15.478775084893462,14.234081313670096,5.7872391180848135,6.20585867712722,3.872744500519706,1.7171203999508515,0.0,0.0,0.0,rampup_current_and_shape_evolution
2.08,rampup,6.430666666666666,5.15223242171936,29.135166072433854,3.435251929864248,0.7970503859728495,0.28911511579185484,3.0942800700226467,1.85,0.5182445754298655,1.6088488420814513,0.27942442104072573,0.0,17.230945017826983,15.474593357102647,14.230945017826985,5.805970947285079,6.233956420927619,3.8882984249334083,1.739277713831425,0.0,0.0,0.0,rampup_current_and_shape_evolution
2.1,rampup,6.48,5.004126811938809,29.236729664770436,3.4264361197582627,0.7952872239516525,0.28858616718549573,3.1282209389306894,1.85,0.5201840536531822,1.6141383281450425,0.28206916407252125,0.0,17.227898110056888,15.470530813409182,14.227898110056888,5.824484148507649,6.261726222761473,3.903805500494747,1.7614121238286211,0.0,0.0,0.0,rampup_current_and_shape_evolution
2.12,rampup,6.529333333333334,4.857835004639901,29.335349282936225,3.4177282740857087,0.7935456548171417,0.28806369644514246,3.1617461447700226,1.85,0.5220997797011441,1.619363035548575,0.28468151777428746,0.0,17.224939521511914,15.466586028682551,14.224939521511914,5.842770624420012,6.289155936630019,3.9192639920610417,1.7835227816504624,0.0,0.0,0.0,rampup_current_and_shape_evolution
2.14,rampup,6.578666666666667,4.713421778482687,29.43106185076745,3.4091322487192075,0.7918264497438415,0.28754793492315245,3.194840842431051,1.85,0.5239909052817743,1.6245206507684755,0.28726032538423774,0.0,17.222068144476978,15.462757525969302,14.222068144476976,5.860822277689664,6.316233416534496,3.9346721644896117,1.8056088390049712,0.0014829400486068471,-0.0014829400486068471,0.0,rampup_current_and_shape_evolution
2.16,rampup,6.628,4.5709519121272315,29.52390558767355,3.400651899531383,0.7901303799062765,0.287039113971883,3.227490186804176,1.85,0.5258565821030957,1.6296088602811702,0.28980443014058516,0.0,17.219282832369792,15.459043776493058,14.219282832369794,5.878631010984096,6.342946516476143,3.9500282826377786,1.827669447600172,0.00739170781739617,-0.00739170781739617,0.0,rampup_current_and_shape_evolution
2.18,rampup,6.677333333333333,4.430490184233593,29.61392000863716,3.392291082394857,0.7884582164789713,0.28653746494369137,3.2596793327798017,1.85,0.5276959618731315,1.6346253505630859,0.292312675281543,0.0,17.216582399740886,15.455443199654514,14.216582399740885,5.8961887269707995,6.369283090456201,3.96533061136286,1.8497037591440868,0.017606200014680905,-0.017606200014680905,0.0,rampup_current_and_shape_evolution
2.2,rampup,6.726666666666667,4.292101373461827,29.701145924214114,3.384053653182252,0.7868107306364504,0.28604321919093506,3.291393435248331,1.85,0.5295081962999046,1.639567808090649,0.2947839040453245,0.0,17.213965622273577,15.451954163031436,14.213965622273577,5.913487328317272,6.395230992475907,3.980577415522178,1.8717109253447388,0.03191220149476478,-0.03191220149476478,0.0,rampup_current_and_shape_evolution
2.22,rampup,6.776,4.155850258471993,29.78562544053345,3.37594346776619,0.785188693553238,0.2855566080659714,3.322617649100168,1.85,0.5312924370914381,1.644433919340286,0.29721695967014294,0.0,17.211431236783998,15.448574982378663,14.211431236783996,5.930518717691001,6.420778076536501,3.995766959973051,1.8936900979101519,0.050095497111951486,-0.050095497111951486,0.0,rampup_current_and_shape_evolution
2.24,rampup,6.825333333333333,4.021801617924151,29.867401959297414,3.367964382019295,0.7835928764038589,0.28507786292115767,3.3533371292257153,1.85,0.5330478359557551,1.6492213707884231,0.29961068539421154,0.0,17.20897794122108,15.445303921628103,14.208977941221077,5.94727479775948,6.445912196639221,4.010897509572799,1.9156404285483477,0.07194187172054474,-0.07194187172054474,0.0,rampup_current_and_shape_evolution
2.26,rampup,6.874666666666665,3.8900202304783615,29.946520177781437,3.3601202518141884,0.7820240503628376,0.2846072151088513,3.3835370305153756,1.85,0.5347735446008786,1.653927848911487,0.3019639244557435,0.0,17.206604394666556,15.442139192888742,14.206604394666558,5.963747471190205,6.470621206785307,4.025967329178742,1.9375610689673501,0.09723711017484767,-0.09723711017484767,0.0,rampup_current_and_shape_evolution
2.28,rampup,6.9239999999999995,3.7605708747946753,30.02302608883417,3.3524149330234927,0.7804829866046985,0.2841448959814095,3.4132025078595536,1.85,0.5364687147348316,1.6585510401859045,0.30427552009295217,0.0,17.204309217334973,15.439078956446632,14.204309217334975,5.979928640650666,6.4948929609759976,4.040974683648201,1.9594511708751823,0.12576699732916513,-0.12576699732916513,0.0,rampup_current_and_shape_evolution
2.3,rampup,6.973333333333333,3.6335183295331586,30.096966980877447,3.344852281519831,0.7789704563039661,0.28369113689118985,3.4423187161486513,1.85,0.5381324980656371,1.6630886310881015,0.3065443155440507,0.0,17.202090990573677,15.436121320764903,14.202090990573677,5.995810208808355,6.518715313212532,4.055917837838493,1.9813098859798672,0.15731731803780022,-0.15731731803780022,0.0,rampup_current_and_shape_evolution
2.32,rampup,7.022666666666666,3.5089273733538633,30.16839143790632,3.337436153175825,0.777487230635165,0.28324616919054946,3.4708708102730728,1.85,0.5397640463013185,1.667538308094505,0.3087691540472524,0.0,17.19994825686281,15.433264342483747,14.199948256862811,6.011384078330766,6.54207611749615,4.070795056606941,2.0031363659894277,0.1916738571550567,-0.1916738571550567,0.0,rampup_current_and_shape_evolution
2.34,rampup,7.071999999999999,3.386862784916854,30.237349339489025,3.3301704038640985,0.7760340807728197,0.2828102242318459,3.498843945123221,1.85,0.5413625111498983,1.671897757681541,0.31094887884077044,0.0,17.19787951981533,15.430506026420439,14.197879519815329,6.026642151885394,6.564963227828089,4.085604604810864,2.0249297626118863,0.22862239953523836,-0.22862239953523836,0.0,rampup_current_and_shape_evolution
2.36,rampup,7.121333333333332,3.267389342882188,30.303891860767017,3.3230588894572732,0.7746117778914546,0.2823835333674364,3.526223275589498,1.85,0.5429270443193999,1.676164666325636,0.313082333162818,0.0,17.19588324417699,15.42784432556932,14.19588324417699,6.041576332139726,6.587364498209588,4.10034474730758,2.0466892275552673,0.26794873003264874,-0.26794873003264874,0.0,rampup_current_and_shape_evolution
2.38,rampup,7.170666666666666,3.150571825909923,30.36807147245494,3.3161054658279716,0.7732210931655943,0.28196632794967824,3.552993956562309,1.85,0.5444567975178463,1.6803367205032171,0.3151683602516085,0.0,17.19395785582635,15.425277141101802,14.193957855826351,6.05617852176126,6.609267782641889,4.115013748954411,2.0684139125275927,0.30943863350159173,-0.30943863350159173,0.0,rampup_current_and_shape_evolution
2.4,rampup,7.219999999999999,3.036475012660116,30.42994194084064,3.3093139888488166,0.7718627977697633,0.28155883933092896,3.5791411429320563,1.85,0.5459509224532604,1.68441160669071,0.31720580334535503,0.0,17.19210174177478,15.422802322366374,14.192101741774781,6.070440623417485,6.630660935126227,4.129609874608676,2.0901029692368858,0.35287789479637094,-0.35287789479637094,0.0,rampup_current_and_shape_evolution
2.42,rampup,7.269333333333332,2.925163681792826,30.48955832778517,3.30268831439243,0.770537662878486,0.2811612988635458,3.6046499895891437,1.85,0.5474085708336653,1.6883870113645418,0.3191935056822709,0.0,17.190313250166444,15.420417666888593,14.190313250166446,6.084354539775895,6.651531809663844,4.144131389127694,2.11175554939117,0.3980522987712901,-0.3980522987712901,0.0,rampup_current_and_shape_evolution
2.44,rampup,7.318666666666665,2.8167026119681147,30.54697699072278,3.296232298331436,0.7692464596662871,0.28077393789988614,3.6295056514239734,1.85,0.5488288943670842,1.6922606210011386,0.32113031050056934,0.0,17.188590690278318,15.41812092037109,14.188590690278316,6.097912173503985,6.671868260255978,4.158576557368788,2.133370804698468,0.4447476302806529,-0.4447476302806529,0.0,rampup_current_and_shape_evolution
2.46,rampup,7.367999999999999,2.711156581846037,30.60225558266092,3.2899497965384548,0.7679899593076909,0.28039698779230726,3.65369328332695,1.85,0.5502110447615399,1.6960301220769272,0.3230150610384636,0.0,17.186932332520172,15.415909776693564,14.186932332520172,6.111105427269245,6.691658140903868,4.172943644189274,2.154947886866803,0.49274967417876303,-0.49274967417876303,0.0,rampup_current_and_shape_evolution
2.48,rampup,7.417333333333333,2.608590370086654,30.655453052180246,3.283844664886111,0.766768932977222,0.2800306798931666,3.677198040188475,1.85,0.5515541737250557,1.6996932010683339,0.32484660053416686,0.0,17.185336408434594,15.41378187791279,14.185336408434592,6.123926203739169,6.710889305608752,4.1872309144464746,2.1764859476041982,0.5418442153199243,-0.5418442153199243,0.0,rampup_current_and_shape_evolution
2.5,rampup,7.466666666666666,2.5090687553500217,30.706629643434614,3.277920759247025,0.765584151849405,0.2796752455548215,3.7000050768989534,1.85,0.5528574329656544,1.703247544451785,0.32662377222589245,0.0,17.18380111069696,15.411734814262616,14.183801110696962,6.1363664055812475,6.729549608371871,4.201436632997708,2.1979841386186756,0.5918170385584404,-0.5918170385584404,0.0,rampup_current_and_shape_evolution
2.52,rampup,7.516,2.412656516296204,30.755846896151077,3.2721819354938217,0.7644363870987643,0.2793309161296293,3.7220995483487864,1.85,0.5541199741913592,1.706690838703707,0.32834541935185346,0.0,17.182324593115467,15.409766124153958,14.182324593115467,6.148417935462974,6.747626903194461,4.215559064700295,2.21944161161826,0.6424539287486148,-0.6424539287486148,0.0,rampup_current_and_shape_evolution
2.54,rampup,7.565333333333333,2.31941843158525,30.80316764562989,3.266632049499122,0.7633264098998244,0.2789979229699473,3.74346660942838,1.85,0.555340949110193,1.7100207703005268,0.3300103851502634,0.0,17.180904970631104,15.407873294174804,14.180904970631103,6.160072696051843,6.765109044077765,4.229596474411555,2.2408575183109734,0.6935406707447516,-0.6935406707447516,0.0,rampup_current_and_shape_evolution
2.56,rampup,7.6146666666666665,2.229419279877227,30.848656022744517,3.2612749571355497,0.76225499142711,0.27867649742813294,3.764091415028135,1.85,0.5565195094301791,1.7132350257186704,0.33161751285933516,0.0,17.179540319317663,15.40605375909022,14.179540319317665,6.171322590015346,6.781983885023019,4.243547126988807,2.2622310104048378,0.7448630494011542,-0.7448630494011542,0.0,rampup_current_and_shape_evolution
2.58,rampup,7.664,2.1427238398321933,30.892377453941613,3.256114514275726,0.7612229028551452,0.27836687085654355,3.783959120038456,1.85,0.5576548068593403,1.7163312914345645,0.33316564571728224,0.0,17.178228676381753,15.404304901842336,14.178228676381751,6.182159520020976,6.7982392800314635,4.257409287289374,2.2835612396078786,0.7962068495721267,-0.7962068495721267,0.0,rampup_current_and_shape_evolution
2.6,rampup,7.713333333333333,2.0593968901102,30.934398661241037,3.251154576792274,0.7602309153584548,0.2780692746075364,3.8030548793497454,1.85,0.5587459931056997,1.7193072539246357,0.3346536269623178,0.0,17.17696804016277,15.402624053550358,14.17696804016277,6.192575388736225,6.813863083104337,4.271181220170573,2.3048473576281174,0.8473578561119722,-0.8473578561119722,0.0,rampup_current_and_shape_evolution
2.62,rampup,7.762666666666666,1.979503209371309,30.97478766223585,3.2463990005578163,0.7592798001115633,0.27778394003346896,3.821363847852408,1.85,0.5597922198772805,1.7221605996653104,0.33608029983265514,0.0,17.175756370132923,15.401008493510567,14.175756370132925,6.202562098828587,6.828843148242879,4.284861190489723,2.3260885161735767,0.8981018538749949,-0.8981018538749949,0.0,rampup_current_and_shape_evolution
2.64,rampup,7.811999999999999,1.903107576275584,31.01361377009232,3.241851641444976,0.7583703282889951,0.27751109848669847,3.838871180436845,1.85,0.5607926388821054,1.724889015133015,0.3374445075665074,0.0,17.17459158689723,15.399455449196306,14.17459158689723,6.212111552965553,6.8431673294483275,4.298447463104147,2.347283866952281,0.9482246277154984,-0.9482246277154984,0.0,rampup_current_and_shape_evolution
2.66,rampup,7.861333333333333,1.8302747694830792,31.050947593549907,3.237516355326374,0.7575032710652748,0.2772509813195824,3.8555620319934607,1.85,0.5617464018281977,1.7274901868041757,0.3387450934020878,0.0,17.173471572193503,15.397962096258004,14.173471572193503,6.221215653814615,6.856823480721921,4.311938302871162,2.368432561672252,0.9975119624877862,-0.9975119624877862,0.0,rampup_current_and_shape_evolution
2.68,rampup,7.910666666666666,1.7610695676538555,31.086861036921277,3.2333969980746344,0.7566793996149268,0.27700381988447803,3.8714215574126576,1.85,0.5626526604235804,1.7299618011552194,0.33998090057760966,0.0,17.17239416889236,15.396525558523148,14.172394168892362,6.229866304043267,6.869799456064901,4.3253319746480905,2.389533752041514,1.0457496430461624,-1.0457496430461624,0.0,rampup_current_and_shape_evolution
2.7,rampup,7.96,1.6955567494479666,31.121427300092297,3.2294974255623794,0.7558994851124758,0.27676984553374273,3.886434911584841,1.85,0.5635105663762766,1.7323015446625725,0.34115077233128627,0.0,17.17135718099723,15.39514290799631,14.171357180997232,6.238055406319003,6.882083109478505,4.338626743292251,2.41058658976809,1.0927234542449302,-1.0927234542449302,0.0,rampup_current_and_shape_evolution
2.72,rampup,8.009333333333334,1.6338010935254772,31.15472087852203,3.225821493662231,0.7551642987324461,0.2765492896197338,3.9005872494004117,1.85,0.5643192713943092,1.7345071038026616,0.3422535519013308,0.0,17.17035837364434,15.39381116485912,14.170358373644339,6.245774863309315,6.893662294963973,4.351820873660963,2.431590226560002,1.138219180938394,-1.138219180938394,0.0,rampup_current_and_shape_evolution
2.74,rampup,8.058666666666667,1.5758673785464374,31.18681756324275,3.222373058246812,0.7544746116493624,0.27634238349480866,3.9138637257497746,1.85,0.5650779271857014,1.736576165051913,0.34328808252595644,0.0,17.169395473102718,15.39252729747029,14.169395473102718,6.253016577681694,6.904524866522543,4.364912630611547,2.452543814125273,1.1820226079808567,-1.1820226079808567,0.0,rampup_current_and_shape_evolution
2.76,rampup,8.107999999999999,1.5218203831709154,31.217794440859926,3.219155975188745,0.753831195037749,0.27614935851132466,3.926249495523332,1.85,0.5657856854584761,1.738506414886753,0.3442532074433765,0.0,17.168466166774202,15.391288222365603,14.168466166774202,6.259772452103635,6.914658678155453,4.377900279001322,2.473446504171926,1.223919520226622,-1.223919520226622,0.0,rampup_current_and_shape_evolution
2.78,rampup,8.157333333333332,1.471724886058965,31.247729893552226,3.2161741003606528,0.7532348200721305,0.2759704460216391,3.9377297136114873,1.85,0.5664416979206564,1.7402955397836084,0.3451477698918042,0.0,17.16756810319343,15.39009080425791,14.167568103193434,6.26603438924263,6.924051583863943,4.390782083687609,2.494297448407986,1.2636957025299944,-1.2636957025299944,0.0,rampup_current_and_shape_evolution
2.8,rampup,8.206666666666665,1.4256456658706398,31.27670359907152,3.2134312896351576,0.7526862579270315,0.2758058773781094,3.9482895349046445,1.85,0.5670451162802653,1.7419412262189056,0.3459706131094528,0.0,17.166698892027853,15.38893185603714,14.166698892027854,6.271794291766168,6.932691437649254,4.403556309527727,2.5150957985414735,1.3011369397452777,-1.3011369397452777,0.0,rampup_current_and_shape_evolution
2.82,rampup,8.255999999999998,1.3836475012660117,31.304796530742887,3.210931398884882,0.7521862797769763,0.27565588393309287,3.9579141142932053,1.85,0.567595092245326,1.743441160669071,0.34672058033453546,0.0,17.165856104077715,15.387808138770284,14.165856104077713,6.277044062341748,6.940566093512622,4.416221221378996,2.535840706280413,1.336029016726775,-1.336029016726775,0.0,rampup_current_and_shape_evolution
2.84,rampup,8.305333333333332,1.3457951709051237,31.332090957464597,3.208678283982448,0.7517356567964896,0.2755206970389469,3.9665886066675755,1.85,0.5680907775238614,1.7447930296105312,0.34739651480526557,0.0,17.165037271276063,15.386716361701417,14.165037271276063,6.281775603636859,6.947663405455288,4.428775084098736,2.5565313233328277,1.36815771832879,-1.36815771832879,0.0,rampup_current_and_shape_evolution
2.86,rampup,8.354666666666667,1.312153453448051,31.358670443708128,3.2066758008004794,0.7513351601600958,0.2754005480480287,3.974298166918155,1.85,0.5685313238238945,1.7459945195197124,0.3479972597598562,0.0,17.164239886688755,15.385653182251675,14.164239886688756,6.285980818318993,6.9539712274784895,4.441216162544268,2.5771668014067406,1.397308829405627,-1.397308829405627,0.0,rampup_current_and_shape_evolution
2.88,rampup,8.404,1.2827871275548368,31.384619849518156,3.2049278052115975,0.7509855610423195,0.2752956683126958,3.98102794993535,1.85,0.5689158828534485,1.7470433168730417,0.3485216584365208,0.0,17.163461404514454,15.384615206019273,14.163461404514456,6.289651609055646,6.9594774135834685,4.4535427215729095,2.597746292210174,1.4232681348115888,-1.4232681348115888,0.0,rampup_current_and_shape_evolution
2.9,rampup,8.453333333333333,1.2577609718855491,31.41002533051256,3.2034381530884257,0.7506876306176851,0.27520628918530554,3.986763110609562,1.85,0.5692436063205464,1.7479371081469446,0.3489685540734723,0.0,17.162699240084624,15.383598986779498,14.162699240084624,6.292779878514306,6.964169817771459,4.465753026041982,2.618268947451151,1.44582141940098,-1.44582141940098,0.0,rampup_current_and_shape_evolution
2.92,rampup,8.502666666666666,1.2371397651002383,31.43497433788242,3.202210700303586,0.7504421400607171,0.27513264201821513,3.991488803831195,1.85,0.5695136459332111,1.7486735798178485,0.34933678990892425,0.0,17.161950769863527,15.382601026484704,14.161950769863527,6.2953575293624695,6.968036294043705,4.4778453408088055,2.6387339188376946,1.4647544680281037,-1.4647544680281037,0.0,rampup_current_and_shape_evolution
2.94,rampup,8.552,1.2209882858589722,31.459555618392013,3.201249302729701,0.7502498605459402,0.275074958163782,3.995190184490652,1.85,0.5697251533994658,1.7492504183621795,0.34962520918108975,0.0,17.16121333144824,15.381617775264319,14.16121333144824,6.297376464267629,6.971064696401442,4.489817930730699,2.6591403580778286,1.479853065547264,-1.479853065547264,0.0,rampup_current_and_shape_evolution
2.96,rampup,8.601333333333333,1.2093713128218049,31.48385921437882,3.2005578162393933,0.7501115632478786,0.27503346897436354,3.9978524074783364,1.85,0.5698772804273334,1.7496653102563642,0.34983265512818207,0.0,17.160484223568634,15.380645631424848,14.160484223568636,6.298828585897274,6.9732428788459115,4.501669060664983,2.6794874168795753,1.490902996812764,-1.490902996812764,0.0,rampup_current_and_shape_evolution
2.98,rampup,8.650666666666666,1.2023536246487936,31.507976463753526,3.2001400967052858,0.7500280193410571,0.2750084058023171,3.9994606276846514,1.85,0.5699691787248372,1.7499159419768286,0.34995797098841436,0.0,17.159760706087393,15.379680941449859,14.159760706087393,6.299705796918899,6.9745586953783505,4.513396995468976,2.699774246950958,1.4976900466789083,-1.4976900466789083,0.0,rampup_current_and_shape_evolution
3.0,rampup,8.7,1.1999999999999993,31.532000000000014,3.2,0.75,0.27499999999999997,4.0,1.85,0.57,1.75,0.35,0.0,17.15904,15.37872,14.15904,6.299999999999999,6.975,4.525,2.7199999999999998,1.5,-1.5,0.0,rampup_end_to_flattop
